experiment,image_name,query_idx,query_text,run_idx,elapsed_s,requests_in_call,avg_prompt_tokens,avg_output_tokens,total_output_tokens,throughput_output_tok_per_s,avg_first_token_latency_s,sample_text
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.0988841401413083,1,1072.0,128.0,128,116.48179760201121,,"This is a high-altitude, aerial satellite image capturing a rugged, mountainous landscape partially obscured by dense, white fog or cloud. The scene is rich in natural textures and features, with a clear sense of topography and human interv"
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,1.099350401200354,1,1071.0,128.0,128,116.43239485812704,,"Based on the satellite image, here are the top 10 visible objects and their locations:

1. **Cloud/Smoke (Left Side)**: A large, dense white cloud or smoke plume dominates the left side of the image, partially obscuring the landscape.

2. *"
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,1.0991975106298923,1,1066.0,128.0,128,116.44858977769148,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Flood Risk / River Overflow**: The most prominent hazard is the bright white, meandering line cutting through the landscape. This appears to be a river "
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.764295038767159,1,1066.0,88.0,88,115.13878219325852,,"- A winding river cuts through a lush, forested valley, with its white, frothy flow contrasting against the green and brown terrain.
- A paved road snakes along the left side of the valley, partially obscured by dense fog that drifts in fro"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.4113374594599009,1,1072.0,128.0,128,90.69411368772414,,"This is a high-resolution satellite imagery view of a rural, agricultural landscape, likely in a temperate or subtropical region. The scene is dominated by lush green vegetation, organized farming plots, and a small human settlement.

**Sce"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,1.1009078528732061,1,1071.0,128.0,128,116.2676782311426,,"Based on the satellite imagery, here are the top 10 visible objects and their approximate locations (using a grid-based coordinate system for reference, with top-left as (0,0) and bottom-right as (100%,100%)):

1. **Large Agricultural Green"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,1.1008100481703877,1,1066.0,128.0,128,116.27800837459984,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Risk of Fire or Smoke (Most Immediate Concern):** There is a visible plume of smoke or haze rising from the area near the large, dark-roofed structure i"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.815204706043005,1,1066.0,94.0,94,115.30846093403338,,"- A rural landscape featuring dense green forests, organized agricultural fields, and a cluster of buildings with red-tiled roofs, likely a small village or farmstead.
- A large, dark-roofed industrial or agricultural complex with a grid-li"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,1.0990102151408792,1,1072.0,128.0,128,116.46843517609345,,"This is a high-resolution satellite or aerial image of a rural, agricultural landscape, likely in a temperate or subtropical region. The scene is dominated by lush green vegetation, organized farming plots, and a small human settlement.

**"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,1.099126985296607,1,1071.0,128.0,128,116.4560616855916,,"Based on the satellite imagery, here are the top 10 visible objects and their approximate locations (using a grid-based coordinate system for reference, with top-left as (0,0) and bottom-right as (100%,100%)):

1. **Large Agricultural Green"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,1.0990039333701134,1,1066.0,128.0,128,116.46910089528609,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Risk of Fire or Smoke (Most Immediate Concern):** The most prominent hazard is the visible plume of smoke rising from the area near the large, dark-roof"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.8141031330451369,1,1066.0,94.0,94,115.46448623578542,,"- A rural landscape featuring dense green forests, organized agricultural fields, and a cluster of buildings with red-tiled roofs, likely a small village or farmstead.
- A large, dark-roofed industrial or agricultural complex with a grid-li"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.099382858723402,1,1072.0,128.0,128,116.42895737762636,,"This is a high-resolution satellite or aerial image of a rural, agricultural landscape, likely in a temperate or subtropical region. The scene is dominated by lush green vegetation, organized farming plots, and a small human settlement.

**"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,1.0993729392066598,1,1071.0,128.0,128,116.43000790284015,,"Based on the satellite imagery, here are the top 10 visible objects and their approximate locations (using a grid-based coordinate system for reference, with top-left as (0,0) and bottom-right as (100%,100%)):

1. **Large Agricultural Green"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,1.0993792405351996,1,1066.0,128.0,128,116.42934055921145,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Risk of Fire or Smoke (Most Immediate Concern):** The most prominent hazard is the visible plume of smoke rising from the area near the large, dark-roof"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.8139616241678596,1,1066.0,94.0,94,115.48455997062437,,"- A rural landscape featuring dense green forests, organized agricultural fields, and a cluster of buildings with red-tiled roofs, likely a small village or farmstead.
- A large, dark-roofed industrial or agricultural complex with a grid-li"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.409890697337687,1,1072.0,128.0,128,90.78717963151604,,"This is a high-resolution satellite image capturing an agricultural and semi-urban landscape from an aerial perspective. The scene is dominated by a patchwork of green vegetation, cultivated fields, and man-made structures, suggesting a rur"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,1.1009556697681546,1,1071.0,128.0,128,116.26262847345612,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations:

1. **Large industrial complex / factory** – Located in the lower right quadrant, near the center of the image. It consists of multiple large"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,1.100953065790236,1,1066.0,128.0,128,116.2629034582186,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Risk of Landslides or Soil Erosion:**
    *   The image shows a steep slope on the right side, with a dense forested area transitioning into what appear"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.8324325932189822,1,1066.0,96.0,96,115.32465304941027,,"- A rural landscape featuring a mix of dense green forests, agricultural fields, and a cluster of buildings including a large industrial or commercial complex with light-colored roofs.
- A winding road connects the buildings to surrounding "
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,1.1001594634726644,1,1072.0,128.0,128,116.34676994548292,,"This is a high-resolution satellite image capturing an agricultural and semi-urban landscape from an aerial perspective. The scene is dominated by a patchwork of green vegetation, cultivated fields, and man-made structures, suggesting a rur"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,1.100425154902041,1,1071.0,128.0,128,116.31867867596544,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations (using a grid-based coordinate system for reference, with top-left as (0,0) and bottom-right as (100%,100%)):

1. **Large industrial complex w"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,1.0993193238973618,1,1066.0,128.0,128,116.43568635381394,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Risk of Landslides or Soil Erosion**  
   The image shows a steep slope on the right side, with vegetation that appears sparse or degraded in some areas."
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.8311460400000215,1,1066.0,96.0,96,115.50316716903028,,"- A rural landscape featuring a mix of dense green forests, agricultural fields, and a cluster of buildings including a large industrial or commercial complex with light-colored roofs.
- A winding road connects the buildings to surrounding "
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.0995961762964725,1,1072.0,128.0,128,116.40637059244257,,"This is a high-resolution satellite image capturing an agricultural and semi-urban landscape from an aerial perspective. The scene is dominated by a patchwork of green vegetation, cultivated fields, and man-made structures, suggesting a rur"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,1.0998544748872519,1,1071.0,128.0,128,116.37903279260787,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations (using a grid-based coordinate system for reference, with top-left as (0,0) and bottom-right as (100%,100%)):

1. **Large industrial complex w"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,1.099903547205031,1,1066.0,128.0,128,116.37384052925485,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Risk of Landslides or Soil Erosion**  
   The image shows a steep slope on the right side, with vegetation that appears sparse or degraded in some areas."
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.8312211101874709,1,1066.0,96.0,96,115.49273571546863,,"- A rural landscape featuring a mix of dense green forests, agricultural fields, and a cluster of buildings including a large industrial or commercial complex with light-colored roofs.
- A winding road connects the buildings to surrounding "
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.1116890460252762,1,304.0,128.0,128,115.14011085892241,,"This is a high-resolution satellite or aerial image depicting a rugged, natural landscape that appears to be affected by a recent geological event, likely a landslide or volcanic flow, given the dark, fluid-like material spreading across th"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,1.1115287318825722,1,303.0,128.0,128,115.15671734657651,,"Based on the satellite imagery provided, here are the top 10 visible objects and their approximate locations (using a coordinate system based on the image’s spatial layout):

1. **Lava Flow / Volcanic Erosion Zone** – Located in the upper-l"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,1.110241367481649,1,298.0,128.0,128,115.29024566103253,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Landslide or Mass Wasting Risk**  
   The image shows a steep, rugged terrain on the left with dark, possibly saturated or eroded material. The presence "
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.8034606287255883,1,298.0,91.0,91,113.2600612233358,,"- A satellite image shows a rugged, mountainous terrain with a mix of dark volcanic rock, green forested areas, and lighter brown patches indicating disturbed or cleared land.
- A small settlement with a few buildings is visible near the ce"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,1.1107818391174078,1,304.0,128.0,128,115.23414904019745,,"This is a high-resolution satellite or aerial image depicting a rugged, natural landscape that appears to be affected by a recent geological event, likely a landslide or volcanic flow, given the dark, fluid-like material spreading across th"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,1.111280851997435,1,303.0,128.0,128,115.18240395299769,,"Based on the satellite imagery provided, here are the top 10 visible objects and their approximate locations (using a coordinate system based on the image’s spatial layout):

1. **Lava Flow / Volcanic Erosion Zone** – Located in the upper-l"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,1.111915641464293,1,298.0,128.0,128,115.11664664725419,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Landslide or Mass Wasting Risk**  
   The image shows a steep, rugged terrain on the left with dark, possibly saturated or eroded material. The presence "
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.8349198121577501,1,298.0,91.0,91,108.99250284266391,,"- A satellite image shows a rugged, mountainous terrain with a mix of dark volcanic rock, green forested areas, and lighter brown patches indicating disturbed or cleared land.
- A small settlement with a few buildings is visible near the ce"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.1094723520800471,1,304.0,128.0,128,115.37015749876474,,"This is a high-resolution satellite or aerial image depicting a rugged, natural landscape that appears to be affected by a recent geological event, likely a landslide or volcanic flow, given the dark, fluid-like material spreading across th"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,1.1105008255690336,1,303.0,128.0,128,115.26330917801101,,"Based on the satellite imagery provided, here are the top 10 visible objects and their approximate locations (using a coordinate system based on the image’s spatial layout):

1. **Lava Flow / Volcanic Erosion Zone** – Located in the upper-l"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,1.1105798548087478,1,298.0,128.0,128,115.25510700177684,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Landslide or Mass Wasting Risk**  
   The image shows a steep, rugged terrain on the left with dark, possibly saturated or eroded material. The presence "
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.8058808706700802,1,298.0,91.0,91,112.9199157244353,,"- A satellite image shows a rugged, mountainous terrain with a mix of dark volcanic rock, green forested areas, and lighter brown patches indicating disturbed or cleared land.
- A small settlement with a few buildings is visible near the ce"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.1515824729576707,1,304.0,128.0,128,111.1513964529616,,"This is a high-resolution, aerial satellite image capturing a lush, green golf course nestled within a dense, forested mountainous region. The scene is characterized by a striking contrast between the manicured, vibrant green fairways and t"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,1.1154666729271412,1,303.0,128.0,128,114.75017865312823,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner and the image dimensions are roughly 1000x1000 pixels):

1. **Golf Course Fairwa"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,1.1245792396366596,1,298.0,128.0,128,113.82034763629065,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Water Infiltration and Flooding Risk:** The most significant hazard is the presence of a large, irregularly shaped water body (likely a pond or reservoi"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.717649913392961,1,298.0,79.0,79,110.08152934415844,,"- A lush green golf course is nestled within dense forested hills, featuring manicured fairways, sand traps, and winding water hazards.
- A small building or clubhouse is visible near the upper edge of the course, surrounded by trees and te"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,1.1181273711845279,1,304.0,128.0,128,114.47711888530075,,"This is a high-resolution, aerial satellite image capturing a lush, green golf course nestled within a dense, forested mountainous region. The scene is characterized by a striking contrast between the manicured, vibrant green fairways and t"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,1.1214416781440377,1,303.0,128.0,128,114.13879338944963,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner and the image dimensions are roughly 1000x1000 pixels):

1. **Golf Course Fairwa"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,1.1196287302300334,1,298.0,128.0,128,114.32361151870563,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Water Infiltration and Flooding Risk:** The most significant hazard is the presence of a large, irregularly shaped water body (likely a pond or reservoi"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.7157536279410124,1,298.0,79.0,79,110.37317439417946,,"- A lush green golf course is nestled within dense forested hills, featuring manicured fairways, sand traps, and winding water hazards.
- A small building or clubhouse is visible near the upper edge of the course, surrounded by trees and te"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.135020368732512,1,304.0,128.0,128,112.77330656447938,,"This is a high-resolution, aerial satellite image capturing a lush, green golf course nestled within a dense, forested mountainous region. The scene is characterized by a striking contrast between the manicured, vibrant green fairways and t"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,1.1204366758465767,1,303.0,128.0,128,114.24117289206558,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner and the image dimensions are roughly 1000x1000 pixels):

1. **Golf Course Fairwa"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,1.1257173204794526,1,298.0,128.0,128,113.70527722313423,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Water Infiltration and Flooding Risk:** The most significant hazard is the presence of a large, irregularly shaped water body (likely a pond or reservoi"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.7115890337154269,1,298.0,79.0,79,111.01913640731155,,"- A lush green golf course is nestled within dense forested hills, featuring manicured fairways, sand traps, and winding water hazards.
- A small building or clubhouse is visible near the upper edge of the course, surrounded by trees and te"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.1733257956802845,1,304.0,128.0,128,109.09160991026083,,"This is a high-altitude, satellite or aerial view of a rugged, partially obscured landscape. The scene is dominated by a thick, swirling mass of white and gray clouds or fog that drifts across the upper left and center of the frame, partial"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,1.134563622996211,1,303.0,128.0,128,112.81870615767791,,"Based on the satellite image provided, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner and (width, height) is the bottom-right):

1. **Clouds** – Located at a"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,1.1232989467680454,1,298.0,128.0,128,113.95007568402113,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Volcanic Activity or Lava Flow** – The dark, textured, and irregularly shaped area on the left suggests a recent volcanic event. The dark, possibly molte"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.8679594108834863,1,298.0,97.0,97,111.75637798692081,,"- **Cloudy Terrain**: Dense, swirling clouds partially obscure a rugged, earth-toned landscape, suggesting a remote or mountainous region.
- **Agricultural Contrast**: To the right, terraced green fields and cultivated land stand out agains"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,1.119437645189464,1,304.0,128.0,128,114.34312625634104,,"This is a high-altitude, satellite or aerial view of a rugged, partially obscured landscape. The scene is dominated by a thick, swirling mass of white and gray clouds or fog that drifts across the upper left and center of the frame, partial"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,1.1286715930327773,1,303.0,128.0,128,113.40765621296434,,"Based on the satellite image provided, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner and (width, height) is the bottom-right):

1. **Clouds** – Located at a"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,1.1205562185496092,1,298.0,128.0,128,114.22898546373396,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Volcanic Activity or Lava Flow** – The dark, textured, and irregularly shaped area on the left suggests a recent volcanic event. The dark, possibly molte"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.8639687858521938,1,298.0,97.0,97,112.27257464437446,,"- **Cloudy Terrain**: Dense, swirling clouds partially obscure a rugged, earth-toned landscape, suggesting a remote or mountainous region.
- **Agricultural Contrast**: To the right, terraced green fields and cultivated land stand out agains"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.1192487860098481,1,304.0,128.0,128,114.36242022323154,,"This is a high-altitude, satellite or aerial view of a rugged, partially obscured landscape. The scene is dominated by a thick, swirling mass of white and gray clouds or fog that drifts across the upper left and center of the frame, partial"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,1.1229890175163746,1,303.0,128.0,128,113.981524310084,,"Based on the satellite image provided, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner and (width, height) is the bottom-right):

1. **Clouds** – Located at a"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,1.120519078336656,1,298.0,128.0,128,114.2327716454488,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Volcanic Activity or Lava Flow** – The dark, textured, and irregularly shaped area on the left suggests a recent volcanic event. The dark, possibly molte"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.8620905224233866,1,298.0,97.0,97,112.51718639398489,,"- **Cloudy Terrain**: Dense, swirling clouds partially obscure a rugged, earth-toned landscape, suggesting a remote or mountainous region.
- **Agricultural Contrast**: To the right, terraced green fields and cultivated land stand out agains"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.1560110868886113,1,304.0,128.0,128,110.72558165900494,,"This is a high-resolution satellite or aerial image depicting a vast, terraced agricultural landscape on a steep, rolling hillside. The scene is dominated by the geometric patterns of cultivated land, likely an oil palm or similar plantatio"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,1.1205607149749994,1,303.0,128.0,128,114.22852710203729,,"Based on the satellite imagery provided, here are the top 10 visible objects and their approximate locations (using a coordinate system based on the image’s spatial layout):

1. **Winding Road** – Located centrally, running from the top-lef"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,1.1192621616646647,1,298.0,128.0,128,114.36105354408407,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Soil Erosion and Landslides Risk**: The image shows steep, terraced slopes with rows of vegetation (likely an agricultural plantation, such as oil palms)"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.6514780465513468,1,298.0,72.0,72,110.51792210211532,,"- A terraced hillside covered in dense, organized rows of crops or trees, suggesting agricultural use on steep terrain.
- Winding dirt paths and access roads crisscross the landscape, connecting different sections of the cultivated area.
- "
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,1.1205957811325788,1,304.0,128.0,128,114.22495261460938,,"This is a high-resolution satellite or aerial image depicting a vast, terraced agricultural landscape on a steep, rolling hillside. The scene is dominated by the geometric patterns of cultivated land, likely an oil palm or similar plantatio"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,1.1176688373088837,1,303.0,128.0,128,114.52408417165645,,"Based on the satellite imagery provided, here are the top 10 visible objects and their approximate locations (using a coordinate system based on the image’s spatial layout):

1. **Winding Road** – Located centrally, running from the top-lef"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,1.1233769981190562,1,298.0,128.0,128,113.94215852231156,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Soil Erosion and Landslides Risk**: The image shows steep, terraced slopes with rows of vegetation (likely an agricultural plantation, such as oil palms)"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.6515043871477246,1,298.0,72.0,72,110.51345381604382,,"- A terraced hillside covered in dense, organized rows of crops or trees, suggesting agricultural use on steep terrain.
- Winding dirt paths and access roads crisscross the landscape, connecting different sections of the cultivated area.
- "
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.1193884070962667,1,304.0,128.0,128,114.34815582201405,,"This is a high-resolution satellite or aerial image depicting a vast, terraced agricultural landscape on a steep, rolling hillside. The scene is dominated by the geometric patterns of cultivated land, likely an oil palm or similar plantatio"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,1.1177985714748502,1,303.0,128.0,128,114.51079225402277,,"Based on the satellite imagery provided, here are the top 10 visible objects and their approximate locations (using a coordinate system based on the image’s spatial layout):

1. **Winding Road** – Located centrally, running from the top-lef"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,1.1195407835766673,1,298.0,128.0,128,114.33259232510525,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1. **Soil Erosion and Landslides Risk**: The image shows steep, terraced slopes with rows of vegetation (likely an agricultural plantation, such as oil palms)"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.6491858316585422,1,298.0,72.0,72,110.90815062314924,,"- A terraced hillside covered in dense, organized rows of crops or trees, suggesting agricultural use on steep terrain.
- Winding dirt paths and access roads crisscross the landscape, connecting different sections of the cultivated area.
- "
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.1565268989652395,1,304.0,128.0,128,110.67619794621582,,"This is a high-altitude, satellite or drone-captured aerial image depicting a landscape affected by a significant landslide or mudflow. The scene is dominated by a massive, dark brown, turbulent mass of earth, debris, and vegetation that ha"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,1.1184543389827013,1,303.0,128.0,128,114.44365276138441,,"Based on the satellite image, here are the top 10 visible objects and their locations:

1. **Landslide/Debris Flow** – Located centrally, running diagonally from the upper left to the lower right. It appears as a dark, muddy trail cutting t"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,1.1183907790109515,1,298.0,128.0,128,114.45015678079602,,"Based on this satellite imagery, I can infer several significant hazards and risks:

1. **Active or Recent Landslide / Mudflow**  
   The most obvious hazard is the large, dark, chaotic mass of debris flowing down the slope. This is clearly"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.7519931336864829,1,298.0,84.0,84,111.7031475915322,,"- A massive landslide has carved a destructive path through dense green terrain, carrying debris and soil down a steep slope.
- Several buildings, including a cluster of white-roofed structures, are situated perilously close to the landslid"
visual_token_compression_only,guatemala-volcano_00000009_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,1.1182334003970027,1,304.0,128.0,128,114.46626433672665,,"This is a high-altitude, satellite or drone-captured aerial image depicting a landscape affected by a significant landslide or mudflow. The scene is dominated by a massive, dark brown, turbulent mass of earth, debris, and vegetation that ha"
