experiment,image_name,query_idx,query_text,run_idx,elapsed_s,requests_in_call,avg_prompt_tokens,avg_output_tokens,total_output_tokens,throughput_output_tok_per_s,avg_first_token_latency_s,sample_text
prefix_caching_only,guatemala-volcano_00000011_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5477402014657855,1,1071.0,128.0,128,233.68743002150353,,"- Road: The road is located in the center-left of the image, running vertically through the green landscape.
- River: The river is located in the center of the image, flowing from the top right to the bottom left.
- Forest: The forest is lo"
prefix_caching_only,guatemala-volcano_00000011_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5474048871546984,1,1066.0,128.0,128,233.83057587468485,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Flooding and Landslides**: The most significant hazard is the presence of a large, muddy, and saturated area on the left side of the image, whi"
prefix_caching_only,guatemala-volcano_00000011_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.2243999857455492,1,1066.0,49.0,49,218.36008517202802,,"- A winding road cuts through a lush green forested area.
- A small stream flows along the path, creating a white, meandering channel.
- A large, muddy area is visible on the left, suggesting recent flooding or erosion."
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.7642355123534799,1,1072.0,128.0,128,167.48763690111863,,"This is an aerial, high-angle photograph of a lush, mountainous landscape, likely taken from a satellite or drone. The scene is dominated by a winding river that cuts through the terrain, with a road following its path. The image is partial"
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.5520895924419165,1,1071.0,128.0,128,231.8464281020955,,"- Road: The road is located on the left side of the image, running from the top left corner to the bottom left corner.
- River: The river is located in the center of the image, flowing from the top right corner to the bottom right corner.
-"
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.5513838604092598,1,1066.0,128.0,128,232.14317500151915,,"Based on the image provided, here are several potential hazards and risks that can be inferred:

- **Flood Risk**: The most significant hazard is the presence of a river or stream that appears to be flowing rapidly, possibly with a high vol"
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.3286424893885851,1,1066.0,74.0,74,225.16869360888634,,"- A winding river flows through a lush, green valley, with its white, frothy waters contrasting against the darker forest.
- A paved road runs along the valley floor, partially obscured by mist and clouds.
- The landscape features a mix of "
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5466509507969022,1,1072.0,128.0,128,234.15307302292788,,"This is an aerial, high-angle photograph of a lush, mountainous landscape, likely taken from a satellite or drone. The scene is dominated by a winding river that cuts through the terrain, with a road following its path. The image is partial"
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5472487136721611,1,1071.0,128.0,128,233.8973062925839,,"- Road: The road is located on the left side of the image, running from the top left corner to the bottom left corner.
- River: The river is located in the center of the image, flowing from the top right corner to the bottom right corner.
-"
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5474985642358661,1,1066.0,128.0,128,233.79056743034076,,"Based on the image provided, here are several potential hazards and risks that can be inferred:

- **Flood Risk**: The most significant hazard is the presence of a river or stream that appears to be flowing rapidly, possibly with a high vol"
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.32561418414115906,1,1066.0,74.0,74,227.26282700240046,,"- A winding river flows through a lush, green valley, with its white, frothy waters contrasting against the darker forest.
- A paved road runs along the valley floor, partially obscured by mist and clouds.
- The landscape features a mix of "
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5475148744881153,1,1072.0,128.0,128,233.78360290151065,,"This is an aerial, high-angle photograph of a lush, mountainous landscape, likely taken from a satellite or drone. The scene is dominated by a winding river that cuts through the terrain, with a road following its path. The image is partial"
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5472609251737595,1,1071.0,128.0,128,233.89208714172136,,"- Road: The road is located on the left side of the image, running from the top left corner to the bottom left corner.
- River: The river is located in the center of the image, flowing from the top right corner to the bottom right corner.
-"
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5471769561991096,1,1066.0,128.0,128,233.92797987900408,,"Based on the image provided, here are several potential hazards and risks that can be inferred:

- **Flood Risk**: The most significant hazard is the presence of a river or stream that appears to be flowing rapidly, possibly with a high vol"
prefix_caching_only,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.32731781527400017,1,1066.0,74.0,74,226.07996432474673,,"- A winding river flows through a lush, green valley, with its white, frothy waters contrasting against the darker forest.
- A paved road runs along the valley floor, partially obscured by mist and clouds.
- The landscape features a mix of "
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.762735977768898,1,1072.0,128.0,128,167.81691664056106,,"This is an aerial, high-angle photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a mix of agricultural land, dense forests, and a small settlement.

The most prominent features are the large, organized"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.549264713190496,1,1071.0,128.0,128,233.0388188538284,,"- A large agricultural field with a patterned structure, located in the upper left portion of the image.
- A cluster of buildings with red roofs, situated in the lower right section of the image.
- A small white building, located in the low"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.5503667267039418,1,1066.0,128.0,128,232.57219920719317,,"Based on the provided satellite image, here are the potential hazards and risks that can be inferred:

- **Agricultural and Environmental Stress:** The most prominent feature is the large, dense green area, which appears to be a cultivated "
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.2986614415422082,1,1066.0,67.0,67,224.334281834407,,"- A satellite image shows a rural landscape with agricultural fields, dense forests, and a small settlement.
- The settlement includes buildings with red-tiled roofs and a large, flat-roofed structure, possibly a factory or storage facility"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.546108185313642,1,1072.0,128.0,128,234.38579285620258,,"This is an aerial photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a mix of agricultural land, dense forests, and a small settlement.

The most prominent features are the large, organized fields of c"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5456345602869987,1,1071.0,128.0,128,234.58924583639492,,"- A large agricultural field with a patterned structure, located in the upper left portion of the image.
- A cluster of buildings with red roofs, situated in the lower right section of the image.
- A small white building, located in the low"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5467495070770383,1,1066.0,128.0,128,234.1108649266043,,"Based on the provided satellite image, here are the potential hazards and risks that can be inferred:

- **Agricultural and Environmental Stress:** The most significant risk is the presence of a large, dense forested area that appears to be"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.29836253728717566,1,1066.0,67.0,67,224.5590234256257,,"- A satellite image shows a rural landscape with agricultural fields, dense forests, and a small settlement.
- The settlement includes buildings with red-tiled roofs and a large, flat-roofed structure, possibly a factory or storage facility"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5465278690680861,1,1072.0,128.0,128,234.20580585992738,,"This is an aerial photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a mix of agricultural land, dense forests, and a small settlement.

The most prominent features are the large, organized fields of c"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5457238592207432,1,1071.0,128.0,128,234.55085907875707,,"- A large agricultural field with a patterned structure, located in the upper left portion of the image.
- A cluster of buildings with red roofs, situated in the lower right section of the image.
- A small white building, located in the low"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5469121150672436,1,1066.0,128.0,128,234.04125904993387,,"Based on the provided satellite image, here are the potential hazards and risks that can be inferred:

- **Agricultural and Environmental Stress:** The most significant risk is the presence of a large, dense forested area that appears to be"
prefix_caching_only,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.29775356501340866,1,1066.0,67.0,67,225.01829658020318,,"- A satellite image shows a rural landscape with agricultural fields, dense forests, and a small settlement.
- The settlement includes buildings with red-tiled roofs and a large, flat-roofed structure, possibly a factory or storage facility"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.7692421274259686,1,1072.0,128.0,128,166.3975430314932,,"This is an aerial, high-angle photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a mix of agricultural land, forests, and a small settlement.

The most prominent features are the large, rectangular plo"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.5487737748771906,1,1071.0,128.0,128,233.24729762941928,,"- A large building with a dark roof, located in the upper left corner of the image.
- A smaller building with a white roof, located in the upper left corner of the image.
- A large building with a light-colored roof, located in the lower ri"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.5484209368005395,1,1066.0,128.0,128,233.39736215532844,,"Based on the satellite imagery provided, several potential hazards and risks can be inferred:

- **Agricultural and Environmental Stress**: The large, dense green areas are likely agricultural land, possibly a forest or a plantation. The pr"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.24261277448385954,1,1066.0,53.0,53,218.45510860981463,,"- A large agricultural area with rows of trees and a greenhouse complex.
- A cluster of buildings with red-tiled roofs, likely a residential or small community area.
- A winding river or stream flowing through the landscape, with a small se"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5479610981419683,1,1072.0,128.0,128,233.59322483662368,,"This is an aerial, high-angle photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a mix of agricultural land, forests, and a small settlement.

The most prominent features are the large, rectangular plo"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5485824132338166,1,1071.0,128.0,128,233.32866113125627,,"- A large building with a dark roof, located in the upper left corner of the image.
- A smaller building with a white roof, located in the upper left corner of the image.
- A large building with a light-colored roof, located in the lower ri"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5507326275110245,1,1066.0,128.0,128,232.4176807509697,,"Based on the satellite imagery provided, here are several potential hazards and risks that can be inferred:

- **Agricultural and Environmental Stress**: The large, dense green areas are likely agricultural land, possibly a forest or a plan"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.2371893534436822,1,1066.0,52.0,52,219.23412347572668,,"- A large agricultural area with rows of trees and a greenhouse complex.
- A cluster of buildings with red-tiled roofs, likely a residential or small community area.
- A winding river or stream flowing through the landscape, with a road con"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5515519259497523,1,1072.0,128.0,128,232.07243774842897,,"This is an aerial, high-angle photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a mix of agricultural land, forests, and a small settlement.

The most prominent features are the large, rectangular plo"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5521083083003759,1,1071.0,128.0,128,231.83856876568007,,"- A large building with a dark roof, located in the upper left corner of the image.
- A smaller building with a white roof, located in the upper left corner of the image.
- A large building with a light-colored roof, located in the lower ri"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5462113199755549,1,1066.0,128.0,128,234.34153654253905,,"Based on the satellite imagery provided, here are several potential hazards and risks that can be inferred:

- **Agricultural and Environmental Stress**: The large, dense green areas are likely agricultural land, possibly a forest or a plan"
prefix_caching_only,guatemala-volcano_00000021_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.23550141137093306,1,1066.0,52.0,52,220.805470749795,,"- A large agricultural area with rows of trees and a greenhouse complex.
- A cluster of buildings with red-tiled roofs, likely a residential or small community area.
- A winding river or stream flowing through the landscape, with a road con"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.5538036338984966,1,304.0,128.0,128,231.12885536511368,,"This is an aerial satellite image of a landscape, likely taken from a high-altitude perspective. The scene is dominated by a stark contrast between a dark, rugged, and heavily eroded terrain on the left and a more vibrant, green, and relati"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.5529678324237466,1,303.0,128.0,128,231.47820269934238,,"- A house located in the upper right section of the image, near the green area.
- A house located in the upper left section of the image, near the dark, rocky terrain.
- A house located in the lower right section of the image, near the gree"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.5530437659472227,1,298.0,128.0,128,231.44642048494788,,"Based on the visual information in this satellite image, several potential hazards and risks can be inferred:

- **Landslide or Soil Erosion:** The most prominent feature is the large, dark, and heavily eroded area on the left side of the i"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.29833652451634407,1,298.0,65.0,65,217.87476443045793,,"- A large area of dark, eroded terrain on the left, likely a volcanic or landslide zone.
- A green, relatively flat area with a few buildings and a winding path, possibly a settlement or agricultural land.
- A network of waterways and veget"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5528773497790098,1,304.0,128.0,128,231.51608589348575,,"This is an aerial satellite image of a landscape, likely taken from a high-altitude perspective. The scene is dominated by a stark contrast between a dark, rugged, and heavily eroded terrain on the left and a more vibrant, green, and relati"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5531322499737144,1,303.0,128.0,128,231.40939622682052,,"- A house located in the upper right section of the image, near the green area.
- A house located in the upper left section of the image, near the dark, rocky terrain.
- A house located in the lower right section of the image, near the gree"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5530554046854377,1,298.0,128.0,128,231.44154982592167,,"Based on the visual information in this satellite image, several potential hazards and risks can be inferred:

- **Landslide or Soil Erosion:** The most prominent feature is the large, dark, and heavily eroded area on the left side of the i"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.3316237898543477,1,298.0,65.0,65,196.0052384316234,,"- A large area of dark, eroded terrain on the left, likely a volcanic or landslide zone.
- A green, relatively flat area with a few buildings and a winding path, possibly a settlement or agricultural land.
- A network of waterways and veget"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5502017643302679,1,304.0,128.0,128,232.64192937623122,,"This is an aerial satellite image of a landscape, likely taken from a high-altitude perspective. The scene is dominated by a stark contrast between a dark, rugged, and heavily eroded terrain on the left and a more vibrant, green, and relati"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5502603743225336,1,303.0,128.0,128,232.61714994031743,,"- A house located in the upper right section of the image, near the green area.
- A house located in the upper left section of the image, near the dark, rocky terrain.
- A house located in the lower right section of the image, near the gree"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5505403857678175,1,298.0,128.0,128,232.4988380670445,,"Based on the visual information in this satellite image, several potential hazards and risks can be inferred:

- **Landslide or Soil Erosion:** The most prominent feature is the large, dark, and heavily eroded area on the left side of the i"
visual_token_compression_only,guatemala-volcano_00000003_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.2964127706363797,1,298.0,65.0,65,219.2887973768777,,"- A large area of dark, eroded terrain on the left, likely a volcanic or landslide zone.
- A green, relatively flat area with a few buildings and a winding path, possibly a settlement or agricultural land.
- A network of waterways and veget"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.596626884303987,1,304.0,128.0,128,214.53944394296317,,"This is an aerial, high-resolution image of a golf course nestled within a lush, forested landscape. The scene is dominated by the vibrant green of the manicured fairways and greens, which are intricately designed with winding paths and str"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.5536317704245448,1,303.0,128.0,128,231.20060451343858,,"- A house located in the upper left area of the image, surrounded by trees.
- A house located in the center of the image, near the middle of the green area.
- A house located in the lower right area of the image, near the edge of the green."
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.5514583587646484,1,298.0,128.0,128,232.11181400303678,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Environmental Degradation and Soil Erosion**: The most significant risk is the visible degradation of the landscape. The large, irregularly sha"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.2880683448165655,1,298.0,63.0,63,218.69810110554414,,"- A golf course with well-maintained green fairways and sand traps is nestled among dense forested hills.
- The course features a series of winding paths and water features, including a small pond.
- A few buildings, likely a clubhouse or r"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5508102010935545,1,304.0,128.0,128,232.38494811075466,,"This is an aerial, high-resolution image of a golf course nestled within a lush, forested landscape. The scene is dominated by the vibrant green of the manicured fairways and greens, which are intricately designed with winding paths and str"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5510220509022474,1,303.0,128.0,128,232.2956037610689,,"- A house located in the upper left area of the image, surrounded by trees.
- A house located in the center of the image, near the middle of the green area.
- A house located in the lower right area of the image, near the edge of the green."
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5506122764199972,1,298.0,128.0,128,232.468481873012,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Environmental Degradation and Soil Erosion**: The most significant risk is the visible degradation of the landscape. The large, irregularly sha"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.2881480036303401,1,298.0,63.0,63,218.6376417891882,,"- A golf course with well-maintained green fairways and sand traps is nestled among dense forested hills.
- The course features a series of winding paths and water features, including a small pond.
- A few buildings, likely a clubhouse or r"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5505657661706209,1,304.0,128.0,128,232.48812015735223,,"This is an aerial, high-resolution image of a golf course nestled within a lush, forested landscape. The scene is dominated by the vibrant green of the manicured fairways and greens, which are intricately designed with winding paths and str"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.550532934255898,1,303.0,128.0,128,232.50198495936522,,"- A house located in the upper left area of the image, surrounded by trees.
- A house located in the center of the image, near the middle of the green area.
- A house located in the lower right area of the image, near the edge of the green."
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5505156014114618,1,298.0,128.0,128,232.50930522554128,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Environmental Degradation and Soil Erosion**: The most significant risk is the visible degradation of the landscape. The large, irregularly sha"
visual_token_compression_only,guatemala-volcano_00000003_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.28872037678956985,1,298.0,63.0,63,218.20420401403376,,"- A golf course with well-maintained green fairways and sand traps is nestled among dense forested hills.
- The course features a series of winding paths and water features, including a small pond.
- A few buildings, likely a clubhouse or r"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.5888102203607559,1,304.0,128.0,128,217.38753094600864,,"This is a high-angle, satellite image capturing a dramatic and complex landscape, likely taken from space. The scene is dominated by a large, dense cloud of smoke or mist that appears to be rising from the lower left and spreading across th"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.5512618999928236,1,303.0,128.0,128,232.19453403485045,,"Based on the provided image, here are the top 10 visible objects and their locations:

- **Clouds** - The most prominent feature, covering the upper left and center of the image. They are located in the upper portion of the image, extending"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.5499082887545228,1,298.0,128.0,128,232.76608594117548,,"Based on the visual evidence in this satellite image, several potential hazards and risks can be inferred:

- **Volcanic Activity**: The most significant hazard is the presence of a large, dense plume of smoke and ash. This is a clear indic"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.25168885476887226,1,298.0,54.0,54,214.5506206446392,,"- A dense cloud of smoke and ash blankets a rugged, volcanic landscape.
- The terrain is a mix of dark, barren earth and patches of green vegetation.
- The smoke appears to be rising from the left side of the image, suggesting a recent volc"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5503152692690492,1,304.0,128.0,128,232.5939459575867,,"This is a high-angle, satellite image capturing a dramatic and complex landscape, likely taken from space. The scene is dominated by a large, dense cloud of smoke or mist that appears to be rising from the lower left and spreading across th"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5523443156853318,1,303.0,128.0,128,231.73950806605396,,"Based on the provided image, here are the top 10 visible objects and their locations:

- **Clouds** - The most prominent feature, covering the upper left and center of the image. They are located in the upper portion of the image, extending"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5502558937296271,1,298.0,128.0,128,232.61904408223182,,"Based on the visual evidence in this satellite image, several potential hazards and risks can be inferred:

- **Volcanic Activity**: The most significant hazard is the presence of a large, dense plume of smoke and ash. This is a clear indic"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.2514535076916218,1,298.0,54.0,54,214.75142858704785,,"- A dense cloud of smoke and ash blankets a rugged, volcanic landscape.
- The terrain is a mix of dark, barren earth and patches of green vegetation.
- The smoke appears to be rising from the left side of the image, suggesting a recent volc"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5506164757534862,1,304.0,128.0,128,232.46670892809655,,"This is a high-angle, satellite image capturing a dramatic and complex landscape, likely taken from space. The scene is dominated by a large, dense cloud of smoke or mist that appears to be rising from the lower left and spreading across th"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5505176382139325,1,303.0,128.0,128,232.50844498874872,,"Based on the provided image, here are the top 10 visible objects and their locations:

- **Clouds** - The most prominent feature, covering the upper left and center of the image. They are located in the upper portion of the image, extending"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5556851113215089,1,298.0,128.0,128,230.34628315953137,,"Based on the visual evidence in this satellite image, several potential hazards and risks can be inferred:

- **Volcanic Activity**: The most significant hazard is the presence of a large, dense plume of smoke and ash. This is a clear indic"
visual_token_compression_only,guatemala-volcano_00000005_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.2519639628008008,1,298.0,54.0,54,214.31636254543133,,"- A dense cloud of smoke and ash blankets a rugged, volcanic landscape.
- The terrain is a mix of dark, barren earth and patches of green vegetation.
- The smoke appears to be rising from the left side of the image, suggesting a recent volc"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.5871324883773923,1,304.0,128.0,128,218.0087161481093,,"This is an aerial, high-resolution satellite image of a terraced agricultural landscape. The scene is dominated by a series of steep, terraced hillsides, meticulously carved into the terrain to create a series of stepped fields. These terra"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.5524981115013361,1,303.0,128.0,128,231.6750000324489,,"Based on the provided image, here are the top 10 visible objects and their locations:

- **1. Road** - Located in the central and lower right portion of the image, running diagonally from the lower left to the upper right.
- **2. Field** - "
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.5521444119513035,1,298.0,128.0,128,231.8234092918593,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Agricultural and Environmental Risk**: The image shows a large, terraced agricultural area, likely a hillside farmland. The presence of terrace"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.26744888443499804,1,298.0,58.0,58,216.86386960457327,,"- Aerial view of a terraced agricultural landscape with rows of crops on slopes.
- The terrain is covered with a network of winding paths and small structures, likely for farming or access.
- The area is surrounded by dense green vegetation"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5517036085948348,1,304.0,128.0,128,232.00863290709745,,"This is an aerial, high-resolution satellite image of a terraced agricultural landscape. The scene is dominated by a series of steep, terraced hillsides, meticulously carved into the terrain to create a series of stepped fields. These terra"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5513312118127942,1,303.0,128.0,128,232.16534318659743,,"Based on the provided image, here are the top 10 visible objects and their locations:

- **1. Road** - Located in the central and lower right portion of the image, running diagonally from the lower left to the upper right.
- **2. Field** - "
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5525068761780858,1,298.0,128.0,128,231.67132486282873,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Agricultural and Environmental Risk**: The image shows a large, terraced agricultural area, likely a hillside farmland. The presence of terrace"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.2698990674689412,1,298.0,58.0,58,214.89514781919127,,"- Aerial view of a terraced agricultural landscape with rows of crops on slopes.
- The terrain is covered with a network of winding paths and small structures, likely for farming or access.
- The area is surrounded by dense green vegetation"
visual_token_compression_only,guatemala-volcano_00000005_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5523256622254848,1,304.0,128.0,128,231.7473345059685,,"This is an aerial, high-resolution satellite image of a terraced agricultural landscape. The scene is dominated by a series of steep, terraced hillsides, meticulously carved into the terrain to create a series of stepped fields. These terra"
